Emma at Venice - Festival with talented Saoirse, film, premieres, red carpet
Angelina in Cambodia - Maddox with curious Zahara, project, films, documentary work
Sandy in Bikini - Bottom with tough SpongeBob, karate, practices, training session
Sam in Mordor - Frodo with tired Gollum, journey, continues, cursed ring
Adira in Tel Aviv - Amir with caring Shira, book, reads, peaceful evening
Leif in Oslo - Freja with thoughtful Ingrid, coffee, sips, lakeside view
Hiccup with Astrid - Gobber with helpful Stoick, axe, sharpens, viking test
Mario on Kart - Luigi with green Yoshi, track, speeds, grand race
Star in Mewni - Marco with clumsy Ponyhead, wand, waves, magical battle
Hank in Arlen - Peggy with diligent Bobby, grill, lights, barbecue night
Peter at School - Ned with cool MJ, drone, flies, science fair
John at Market - Emma with cheerful Sam, flower, buys, spring festival
Jack on Titanic - Rose with gentle Cal, iceberg, strikes, tragic voyage
David at Gym - Lucas with strong Jake, weight, lifts, training session
Squidward in Krusty - Krab with lazy Patrick, clarinet, plays, work shift
Frodo at Rivendell - Gandalf with noble Elrond, journey, begins, middle-earth
Penny in Elmore - Gumball with funny Darwin, joke, cracks, classroom mayhem
Emma at Library - Lucas with diligent Sophie, book, reads, research task
Blue in Living - Room with playful Steve, paw, prints, treasure hunt
Aang on Glacier - Sokka with funny Momo, boomerang, flies, air adventure
Felix in Gallery - Ava with curious Ethan, sculpture, admires, art exhibit
Ansel in Zurich - Elara with bright Tilda, pastry, bakes, bakery session
Marek in Warsaw - Ewa with polite Tomas, train, boards, morning commute
Neo in Matrix - Trinity with fearless Morpheus, code, cracks, reality fight
Oprah on Air - Gayle with inspiring Ava, story, shares, interview session
Eben in Cape Town - Zola with adventurous Mosi, trail, hikes, nature reserve
Ziva in Tel Aviv - Eli with artistic Noam, mural, paints, outdoor project
Leo on Deck - Mia with friendly Olivia, drink, sips, cruise vacation
Jeff in Seattle - Bezos with supportive Lauren, speech, gives, philanthropy night
Homer at Work - Marge with kind Lisa, sandwich, packs, lunch hour
Sherlock on London - Watson with calm Irene, clue, solves, case files
Emily at Museum - Lara with energetic Lisa, exhibit, visits, museum tour
Rango in Dirt - Beans with loyal Roadkill, cactus, inspects, desert patrol
Maria in Garden - Oscar with curious Lucy, flower, waters, weekend hobby
Laura at Wedding - Daniel with joyful Claire, toast, gives, celebration night
Rania in Cairo - Omar with curious Laila, market, visits, spice shop
Akira in Kyoto - Mei with artistic Ren, calligraphy, practices, cultural class
Giselle in City - Robert with clever Nancy, magic, works, fairytale world
David in Madrid - Victoria with fashionable Harper, design, unveils, runway event
Livia at Party - Theo with energetic Max, toast, gives, birthday fun
Amira in Haifa - Yara with curious Karim, lantern, lights, evening walk
Lucas on Bike - Mark with adventurous Jack, path, rides, morning run
